id;the_geom;osm_id;name;ref;type;oneway;bridge;maxspeed
roads.13146;MULTILINESTRING ((1.4459375 43.62868, 1.4458295 43.6278903, 1.4459299 43.6278809, 1.4459109 43.6277231, 1.4458452 43.6276849, 1.4457811 43.6276756, 1.4457469 43.6276795, 1.4457037 43.6276875, 1.445542 43.6278961, 1.4453826 43.6280598, 1.4453419 43.6280817, 1.4452945 43.6280849, 1.4452369 43.6280625, 1.445192 43.6280389));361345380;;;service;0;0;0
roads.13147;MULTILINESTRING ((1.4499819 43.6309963, 1.4499809 43.6309087, 1.4499565 43.6308727, 1.4499173 43.6308513, 1.4498504 43.6308149, 1.4498212 43.6307684, 1.4498319 43.6307197, 1.4498884 43.6306915, 1.4499429 43.6306929, 1.4500189 43.6307416, 1.450089 43.6307761, 1.4501017 43.6308008, 1.450091 43.6308431, 1.4500384 43.6308819, 1.4499809 43.6309087));361345381;;;footway;0;0;0
roads.13148;MULTILINESTRING ((1.469421 43.6200641, 1.4694374 43.6200535, 1.4694582 43.6200483, 1.4694801 43.6200492, 1.4694998 43.6200562, 1.4695144 43.6200681, 1.4695216 43.6200831, 1.4695203 43.6200989, 1.4695107 43.6201132, 1.4694943 43.6201238, 1.4694736 43.620129, 1.4694517 43.6201281, 1.4694319 43.6201211, 1.4694173 43.6201092, 1.4694101 43.6200942, 1.4694114 43.6200784, 1.469421 43.6200641));361345383;;;footway;0;0;0
roads.13149;MULTILINESTRING ((1.4641605 43.6378262, 1.4640988 43.6378415));361345384;;;steps;0;0;0
roads.13150;MULTILINESTRING ((1.4636853 43.6393126, 1.4636103 43.6393323));361345385;;;service;0;0;0
roads.13151;MULTILINESTRING ((1.4496876 43.6288485, 1.4496992 43.6288321));361345387;;;steps;0;0;0
roads.13152;MULTILINESTRING ((1.4575702 43.623122, 1.4575344 43.6231483));361345388;;;footway;0;0;0
roads.13153;MULTILINESTRING ((1.4640988 43.6378415, 1.4640764 43.6378471));361345389;;;footway;0;0;0
roads.13154;MULTILINESTRING ((1.4549245 43.615563, 1.4551226 43.6157037));361345392;;;footway;0;0;0
roads.13155;MULTILINESTRING ((1.4521463 43.6374493, 1.4520903 43.6374876));361345394;;;footway;0;0;0
roads.13156;MULTILINESTRING ((1.4694843 43.6199098, 1.4694083 43.6198619));361345396;;;steps;0;0;0
roads.13157;MULTILINESTRING ((1.4488802 43.629923, 1.4490079 43.6298624));361345397;;;footway;0;0;0
roads.13158;MULTILINESTRING ((1.4651726 43.6189437, 1.4651625 43.6191118));361345398;;;footway;0;0;0
roads.13159;MULTILINESTRING ((1.4457254 43.6275541, 1.4459048 43.627538));361345399;;;footway;0;0;0
roads.13160;MULTILINESTRING ((1.4490937 43.6299494, 1.4492107 43.629891));361345401;;;footway;0;0;0
roads.13161;MULTILINESTRING ((1.4637738 43.6386709, 1.4637132 43.6386928));361345402;;;path;0;0;0
roads.13162;MULTILINESTRING ((1.4695244 43.6199913, 1.4695555 43.6200097));361345403;;;footway;0;0;0
roads.13163;MULTILINESTRING ((1.4532742 43.6374744, 1.4534222 43.6375882));361345404;;;footway;0;0;0
roads.13164;MULTILINESTRING ((1.4698204 43.6200972, 1.4697846 43.6200945));361345406;;;footway;0;0;0
roads.13165;MULTILINESTRING ((1.4661342 43.6188942, 1.4656896 43.6186239));361345408;;;service;0;0;0
roads.13166;MULTILINESTRING ((1.4705214 43.6273389, 1.4711098 43.6269203));361345409;;;service;0;0;0
roads.13167;MULTILINESTRING ((1.4706684 43.6275538, 1.4705244 43.6274318));361345410;;;service;0;0;0
roads.13168;MULTILINESTRING ((1.4681058 43.6264027, 1.4684351 43.6260758));361345411;;;footway;0;0;0
roads.13169;MULTILINESTRING ((1.4454357 43.6273305, 1.4455061 43.6273013));361345413;;;path;1;0;0
roads.13170;MULTILINESTRING ((1.448211 43.6299763, 1.4481373 43.6298993));361345414;;;service;0;0;0
roads.13171;MULTILINESTRING ((1.4616354 43.636047, 1.4616997 43.6360724));361345416;;;path;0;0;0
roads.13172;MULTILINESTRING ((1.4704749 43.6274042, 1.4705214 43.6273389));361345417;;;service;0;0;0
roads.13173;MULTILINESTRING ((1.4691622 43.6253723, 1.4692177 43.6253303));361345418;;;footway;0;0;0
roads.13174;MULTILINESTRING ((1.4449489 43.6281891, 1.444975 43.6282268));361345419;;;footway;0;0;0
roads.13175;MULTILINESTRING ((1.4499173 43.6308513, 1.4500189 43.6307416));361345421;;;footway;0;0;0
roads.13176;MULTILINESTRING ((1.4691622 43.6253723, 1.4691513 43.6253812));361345422;;;steps;0;0;0
roads.13177;MULTILINESTRING ((1.4448564 43.6282563, 1.4449147 43.6282729));361345423;;;footway;0;0;0
roads.13178;MULTILINESTRING ((1.4489676 43.6300125, 1.4490937 43.6299494));361345424;;;footway;0;0;0
roads.13179;MULTILINESTRING ((1.4661342 43.6188942, 1.4660454 43.6189001, 1.4659061 43.6188619, 1.4658544 43.6188299, 1.4658052 43.6188153, 1.4656379 43.618693, 1.465541 43.6185935, 1.4655695 43.6185125, 1.4655587 43.6184504, 1.4654643 43.6183885, 1.4651698 43.6182719, 1.4650719 43.6182378, 1.4649759 43.6182331, 1.464847 43.6182017, 1.4648263 43.6182971, 1.4648507 43.6184238, 1.4648959 43.6185948, 1.4649006 43.618836, 1.4649345 43.6188667, 1.4651434 43.6189171, 1.4651726 43.6189437));361345425;;;footway;0;0;0
roads.13180;MULTILINESTRING ((1.4548436 43.6158996, 1.4547799 43.6158556, 1.4547314 43.615841, 1.4545241 43.6158298, 1.4544166 43.6157617, 1.454405 43.6157284, 1.45443 43.6156464, 1.454551 43.6155262, 1.4546181 43.6155039, 1.4547084 43.6154949, 1.4548188 43.615522, 1.4549245 43.615563, 1.455005 43.6155289, 1.455221 43.6153767, 1.4553314 43.6153218, 1.45546 43.6153024, 1.4555973 43.6153573, 1.4556561 43.615433, 1.4557328 43.6155523, 1.4557518 43.6156216, 1.4557695 43.6157125, 1.4557715 43.6158266, 1.4557002 43.615946, 1.4555726 43.6160575, 1.4554369 43.6161352, 1.4552597 43.6161853, 1.4550982 43.6161568, 1.454955 43.6160988, 1.4547739 43.6159495));361345427;;;footway;0;0;0
roads.13181;MULTILINESTRING ((1.4681811 43.6240161, 1.4681727 43.6241075, 1.4681254 43.6241423));361345429;;;footway;0;0;0
roads.13182;MULTILINESTRING ((1.4492799 43.6306578, 1.449375 43.6306583, 1.4494729 43.6306589));361345430;;;service;0;0;0
roads.13183;MULTILINESTRING ((1.4457254 43.6275541, 1.4456144 43.6275077, 1.4455181 43.6274814));361345432;;;footway;0;0;0
roads.13184;MULTILINESTRING ((1.4457844 43.6278924, 1.4457469 43.6276795, 1.4457254 43.6275541));361345433;;;footway;0;0;0
roads.13185;MULTILINESTRING ((1.4459048 43.627538, 1.4459844 43.6274452, 1.4460423 43.6273852));361345434;;;footway;0;0;0
roads.13186;MULTILINESTRING ((1.4646943 43.6377039, 1.4644484 43.637535, 1.4643187 43.6374843));361345436;;;path;0;0;0
roads.13187;MULTILINESTRING ((1.469596 43.619975, 1.4697587 43.6200781, 1.4697846 43.6200945));361345437;;;footway;0;0;0
roads.13188;MULTILINESTRING ((1.464847 43.6182017, 1.4647452 43.618049, 1.4646996 43.61802));361345438;;;footway;0;0;0
roads.13189;MULTILINESTRING ((1.4640829 43.6378098, 1.4640988 43.6378415, 1.464118 43.6378823));361345439;;;footway;0;0;0
roads.13190;MULTILINESTRING ((1.449213 43.6291616, 1.4491643 43.6291858, 1.449043 43.6292362));361345441;;;footway;0;0;0
roads.13191;MULTILINESTRING ((1.4458295 43.6278903, 1.4457844 43.6278924, 1.445542 43.6278961));361345442;;;service;0;0;0
roads.13192;MULTILINESTRING ((1.449254 43.6307929, 1.4493266 43.6307942, 1.4493733 43.630795));361345443;;;footway;0;0;0
roads.13193;MULTILINESTRING ((1.4690441 43.6254747, 1.4689848 43.6254707, 1.4689547 43.6254994));361345445;;;footway;0;0;0
roads.13194;MULTILINESTRING ((1.4642515 43.6385074, 1.4643978 43.6385596, 1.4644468 43.6385747));361345446;;;path;0;0;0
roads.13195;MULTILINESTRING ((1.4685893 43.6255858, 1.4688473 43.6253702, 1.4689914 43.6252521));361345447;;;service;0;0;0
roads.13196;MULTILINESTRING ((1.4520903 43.6374876, 1.4507261 43.6384207, 1.4506815 43.6384662));361345448;;;path;0;0;0
roads.13197;MULTILINESTRING ((1.4544166 43.6157617, 1.4542594 43.6156631, 1.4542003 43.6156345));361345450;;;footway;0;0;0
roads.13198;MULTILINESTRING ((1.4619001 43.6420278, 1.4618021 43.6420691, 1.4617012 43.6420941));361345451;;;footway;0;0;0
roads.13199;MULTILINESTRING ((1.4645154 43.6380385, 1.4645256 43.6380071, 1.4645362 43.637987));361345452;;;path;0;0;0
roads.13200;MULTILINESTRING ((1.4660062 43.6191598, 1.4660474 43.61908, 1.4661342 43.6188942, 1.4661843 43.6187547));361345454;;;service;0;0;0
roads.13201;MULTILINESTRING ((1.4689136 43.6254187, 1.4689548 43.6253985, 1.4690137 43.6253767, 1.4691198 43.6254095));361345455;;;footway;0;0;0
roads.13202;MULTILINESTRING ((1.4574458 43.6231812, 1.4572304 43.6232449, 1.4572154 43.6232493, 1.4571678 43.6232449));361345457;;;footway;0;0;0
roads.13203;MULTILINESTRING ((1.4561995 43.6216841, 1.4561599 43.621666, 1.45607 43.6215312, 1.4560406 43.621483));361345458;;;pedestrian;0;0;0
roads.13204;MULTILINESTRING ((1.4691524 43.6256254, 1.4691311 43.6256099, 1.4690228 43.6255421, 1.4689547 43.6254994));361345460;;;footway;0;0;0
roads.13205;MULTILINESTRING ((1.4651726 43.6189437, 1.4653364 43.6189144, 1.4656215 43.6188279, 1.4658052 43.6188153));361345461;;;footway;0;0;0
roads.13206;MULTILINESTRING ((1.4689848 43.6254707, 1.4689136 43.6254187, 1.4688634 43.625382, 1.4688473 43.6253702));361345462;;;footway;0;0;0
roads.13207;MULTILINESTRING ((1.458341 43.6230337, 1.4584063 43.6230745, 1.4584224 43.6231112, 1.4584342 43.6231375));361345463;;;footway;0;0;0
roads.13208;MULTILINESTRING ((1.4494679 43.6285279, 1.4494843 43.6285448, 1.44965 43.628717, 1.4496849 43.6287655, 1.4497176 43.6288034, 1.4496992 43.6288321));361345465;;;path;0;0;0
roads.13209;MULTILINESTRING ((1.46793 43.6240095, 1.4678419 43.6236412, 1.4677002 43.6233695, 1.4676884 43.6232883));361345466;;;footway;0;0;0
roads.13210;MULTILINESTRING ((1.4571759 43.6232609, 1.4571678 43.6232449, 1.4570492 43.6230097, 1.4569636 43.6228959));361345467;;;footway;0;0;0
roads.13211;MULTILINESTRING ((1.4646162 43.6382628, 1.4646781 43.6383808, 1.464718 43.6384924, 1.4647197 43.638512));361345468;;;path;0;0;0
roads.13212;MULTILINESTRING ((1.4584342 43.6231375, 1.4584755 43.6232573, 1.4587408 43.6232451, 1.4588676 43.6232669));361345469;;;service;0;0;0
roads.13213;MULTILINESTRING ((1.4496196 43.628878, 1.449556 43.6289123, 1.4495435 43.6289278, 1.4495721 43.6289725));361345470;;;footway;0;0;0
roads.13214;MULTILINESTRING ((1.4694083 43.6198619, 1.4693597 43.6198312, 1.4692227 43.6196941));361345471;;;footway;0;0;0
roads.13215;MULTILINESTRING ((1.4581061 43.622403, 1.4580495 43.6222636, 1.4579678 43.6221248));361345473;;;footway;0;0;0
roads.13216;MULTILINESTRING ((1.4455181 43.6274814, 1.4454957 43.6274117, 1.4454493 43.6273444, 1.4454357 43.6273305));361345474;;;footway;0;0;0
roads.13217;MULTILINESTRING ((1.4661342 43.6188942, 1.4664775 43.6191163, 1.466797 43.6193128, 1.4667813 43.6193836, 1.466765 43.6194574));361345475;;;service;0;0;0
roads.13218;MULTILINESTRING ((1.4690228 43.6255421, 1.4690578 43.6255098, 1.4690441 43.6254747, 1.4691198 43.6254095, 1.4691513 43.6253812));361345477;;;footway;0;0;0
roads.13219;MULTILINESTRING ((1.4694319 43.6201211, 1.469337 43.6202032, 1.4692776 43.6203048, 1.4691669 43.6203657, 1.4691384 43.6203793, 1.4690428 43.6204123));361345478;;;footway;0;0;0
roads.13220;MULTILINESTRING ((1.4497521 43.6288802, 1.4497162 43.628847, 1.4496876 43.6288485, 1.4496196 43.628878, 1.4496604 43.6289275));361345479;;;footway;0;0;0
roads.13221;MULTILINESTRING ((1.4705244 43.6274318, 1.4704749 43.6274042, 1.4704302 43.6274125, 1.4700791 43.6276976, 1.4700035 43.6277592));361345480;;;service;0;0;0
roads.13222;MULTILINESTRING ((1.4558542 43.615296, 1.455914 43.6153178, 1.4561468 43.6155974, 1.4559269 43.6157468));361345482;;;footway;0;0;0
roads.13223;MULTILINESTRING ((1.4689315 43.6198435, 1.4693067 43.6198396, 1.4693597 43.6198312, 1.4693305 43.6198922, 1.4693896 43.6199268, 1.4694594 43.6199676, 1.4694966 43.6199378, 1.4695814 43.6199876));361345483;;;footway;0;0;0
roads.13224;MULTILINESTRING ((1.4694998 43.6200562, 1.4695555 43.6200097, 1.4695814 43.6199876, 1.469596 43.619975, 1.4696264 43.619949, 1.4696598 43.6199203));361345485;;;footway;0;0;0
roads.13225;MULTILINESTRING ((1.4498858 43.628811, 1.4497521 43.6288802, 1.4496604 43.6289275, 1.4495721 43.6289725, 1.4494503 43.6290346, 1.4493998 43.6290603, 1.449213 43.6291616));361345486;;;footway;0;0;0
roads.13226;MULTILINESTRING ((1.461549 43.6423932, 1.461576 43.6423427, 1.4616048 43.6422887, 1.461639 43.6422688, 1.4618226 43.6422154, 1.4618398 43.6421903, 1.4618442 43.6421624, 1.4618021 43.6420691));361345487;;;footway;0;0;0
roads.13227;MULTILINESTRING ((1.4470336 43.62861, 1.4470293 43.6285748, 1.4470254 43.628543, 1.4470205 43.6285029, 1.4467457 43.6285171, 1.4463656 43.6285367, 1.4462887 43.6285406, 1.4462108 43.6286591));361345489;;;service;0;0;0
roads.13228;MULTILINESTRING ((1.4643642 43.6386804, 1.4644468 43.6385747, 1.464552 43.6385303, 1.4646618 43.6385014, 1.4647197 43.638512, 1.4647546 43.6385411, 1.4647938 43.6386182, 1.4648112 43.638656, 1.4648234 43.6386801));361345490;;;path;0;0;0
roads.13229;MULTILINESTRING ((1.4467457 43.6285171, 1.446743 43.6284767, 1.446948 43.6282233, 1.4471248 43.6282998, 1.4474329 43.6284332, 1.4473842 43.6284857, 1.4470205 43.6285029, 1.4470149 43.628434, 1.4471248 43.6282998));361345492;;;service;0;0;0
roads.13230;MULTILINESTRING ((1.4616408 43.636405, 1.4616997 43.6360724, 1.4617496 43.6360577, 1.4624694 43.6361272, 1.4625886 43.6361627, 1.4629138 43.6361794, 1.4629951 43.6362383, 1.4630312 43.6363071, 1.4630375 43.6364126));361345493;;;path;0;0;0
roads.13231;MULTILINESTRING ((1.452314 43.6187843, 1.452197 43.6187519, 1.4521321 43.6187716, 1.452103 43.6188177, 1.4521321 43.6188763, 1.4522309 43.6188978, 1.4523064 43.6188421, 1.452314 43.6187843, 1.4523199 43.6187392, 1.4523002 43.6186287, 1.4522667 43.61861, 1.4520866 43.6185618));361486391;;;footway;0;0;0
roads.13232;MULTILINESTRING ((1.4298932 43.5995853, 1.4299175 43.5995814, 1.4299419 43.5995852, 1.4299617 43.5995962, 1.4299732 43.5996122, 1.4299742 43.5996303, 1.4299669 43.5996445, 1.429953 43.5996558, 1.4299344 43.5996627, 1.4299144 43.5996645, 1.4298947 43.5996611, 1.4298779 43.599653, 1.429866 43.5996412, 1.4298605 43.5996271, 1.4298621 43.5996125, 1.4298735 43.5995964, 1.4298932 43.5995853));361486392;;;footway;0;0;0
roads.13233;MULTILINESTRING ((1.4370831 43.5973843, 1.4371099 43.5974449));361486394;;;steps;0;0;0
roads.13234;MULTILINESTRING ((1.4242283 43.5977995, 1.4241461 43.5977827));361486395;;;footway;0;0;0
roads.13235;MULTILINESTRING ((1.4242475 43.5973537, 1.4241783 43.597617));361486396;;;service;0;0;0
roads.13236;MULTILINESTRING ((1.4297965 43.6004431, 1.4301871 43.6006081));361486397;;;path;0;0;0
roads.13237;MULTILINESTRING ((1.4243547 43.5979235, 1.4243625 43.5979));361486398;;;steps;0;0;0
roads.13238;MULTILINESTRING ((1.4370831 43.5973843, 1.4370584 43.597391));361486399;;;footway;0;0;0
roads.13239;MULTILINESTRING ((1.4243547 43.5979235, 1.4243504 43.5979365));361486400;;;footway;0;0;0
roads.13240;MULTILINESTRING ((1.4242751 43.5972487, 1.4242475 43.5973537));361486401;;;service;0;0;0
roads.13241;MULTILINESTRING ((1.4243818 43.5978409, 1.4243625 43.5979));361486403;;;footway;0;0;0
roads.13242;MULTILINESTRING ((1.4523002 43.6186287, 1.4524038 43.6184179));361486404;;;footway;0;0;0
roads.13243;MULTILINESTRING ((1.4524867 43.6181186, 1.4526831 43.6181523, 1.4527813 43.6181687));361486405;;;footway;0;0;0
roads.13244;MULTILINESTRING ((1.4301446 43.6006666, 1.4301871 43.6006081, 1.4303045 43.6005809));361486406;;;path;0;0;0
roads.13245;MULTILINESTRING ((1.4243595 43.5971495, 1.4243793 43.5970774, 1.4243872 43.5970483));361486407;;;footway;0;0;0
roads.13246;MULTILINESTRING ((1.4182426 43.5970431, 1.4181288 43.5970106, 1.4180665 43.5969829, 1.4179961 43.5969406, 1.4179525 43.5968984, 1.4179029 43.5968328, 1.4178747 43.5967619, 1.4178566 43.5966915, 1.417839 43.5966243, 1.417828 43.596585, 1.4178447 43.5964769));361486408;;;service;0;0;0
roads.13247;MULTILINESTRING ((1.4160482 43.5960571, 1.4159971 43.5961359, 1.4159854 43.5961761, 1.4159442 43.5962943));361486409;;;service;0;0;0
roads.13248;MULTILINESTRING ((1.4243936 43.5968739, 1.4244205 43.5967966, 1.4244227 43.5967902));361486410;;;service;0;0;0
roads.13249;MULTILINESTRING ((1.4371343 43.5975008, 1.4371099 43.5974449, 1.4371316 43.5974401));361486411;;;steps;0;0;0
roads.13250;MULTILINESTRING ((1.4244227 43.5967902, 1.4244318 43.596761, 1.4244617 43.5966685));361486412;;;service;0;0;0
roads.13251;MULTILINESTRING ((1.4247054 43.5971999, 1.4243595 43.5971495, 1.4243041 43.5971414));361486413;;;service;0;0;0
roads.13252;MULTILINESTRING ((1.4523064 43.6188421, 1.4525307 43.6188824, 1.4525771 43.6188938, 1.4526355 43.6189084));361486414;;;footway;0;0;0
roads.13253;MULTILINESTRING ((1.4167272 43.5963146, 1.4167729 43.596357, 1.417115 43.5967454, 1.417455 43.5971436, 1.4175105 43.59721));361486415;;;footway;0;0;0
roads.13254;MULTILINESTRING ((1.4300004 43.6001661, 1.4300162 43.6002034, 1.4301641 43.6005536, 1.4301871 43.6006081));361486416;;;path;0;0;0
roads.13255;MULTILINESTRING ((1.430085 43.6000511, 1.4300004 43.6001661, 1.4297965 43.6004431, 1.4297431 43.6005158));361486417;;;path;0;0;0
roads.13256;MULTILINESTRING ((1.4242283 43.5977995, 1.4242579 43.5978056, 1.4243818 43.5978409, 1.424441 43.5978498));361486418;;;footway;0;0;0
roads.13257;MULTILINESTRING ((1.4241783 43.597617, 1.4241821 43.5976423, 1.4241461 43.5977827, 1.4241248 43.5978703, 1.4241142 43.5978974, 1.4240994 43.5979356));361486419;;;service;0;0;0
roads.13258;MULTILINESTRING ((1.4306467 43.6013368, 1.430726 43.6013471, 1.4307862 43.6013366, 1.430929 43.6013116, 1.43111 43.60128, 1.4314135 43.6012254, 1.4314604 43.6012169, 1.4314962 43.6012232, 1.4315372 43.6012661));361486420;;;footway;0;0;0
roads.13259;MULTILINESTRING ((1.4298621 43.5996125, 1.4297979 43.5995928, 1.4297578 43.5995784, 1.4297994 43.5995163, 1.4297734 43.5994928, 1.4296963 43.5994484, 1.4296029 43.599417, 1.4295401 43.599392));361486421;;;footway;0;0;0
roads.13260;MULTILINESTRING ((1.431119 43.6013039, 1.4311411 43.6013676));361488410;;;steps;0;0;0
roads.13261;MULTILINESTRING ((1.4744998 43.5664194, 1.474567 43.5664107, 1.4746144 43.5663945, 1.4747205 43.566271, 1.4753873 43.5655941, 1.4754864 43.5654915));361607876;;;service;1;0;0
roads.13262;MULTILINESTRING ((1.4752105 43.5648859, 1.4753503 43.5647346, 1.4756803 43.5643773));361607877;;;service;1;0;0
roads.13263;MULTILINESTRING ((1.4754864 43.5654915, 1.4756576 43.5654978));361607878;;;service;1;0;0
roads.13264;MULTILINESTRING ((1.4660964 43.5857002, 1.4662627 43.5859065));361731055;;;footway;0;0;0
roads.13265;MULTILINESTRING ((1.4659668 43.5855319, 1.4660339 43.5856235));361731056;;;footway;0;0;0
roads.13266;MULTILINESTRING ((1.4660872 43.5856191, 1.4660455 43.5856372, 1.4660099 43.5856525));361731058;;;footway;0;0;0
roads.13267;MULTILINESTRING ((1.4660339 43.5856235, 1.4660455 43.5856372, 1.4660964 43.5857002));361731060;;;footway;0;0;0
roads.13268;MULTILINESTRING ((1.4725331 43.5674342, 1.4722938 43.5676886));361777984;;;service;0;0;0
roads.13269;MULTILINESTRING ((1.4756576 43.5654978, 1.4756783 43.5655512, 1.4757896 43.5656233, 1.4758846 43.5656721, 1.4756547 43.5659044, 1.4755497 43.56585));361777986;;;footway;0;0;0
roads.13270;MULTILINESTRING ((1.4477697 43.6169351, 1.4478177 43.6169835, 1.4481672 43.6173357, 1.4482549 43.6173986));361795511;Chemin du Raisin;;residential;0;0;0
roads.13271;MULTILINESTRING ((1.4458114 43.6163007, 1.4458638 43.6163308, 1.4459294 43.6163399, 1.4459934 43.6163259, 1.4460455 43.6162868, 1.4460647 43.6162333, 1.4460343 43.6161768, 1.4459822 43.6161464, 1.445908 43.6161374, 1.4458381 43.6161572, 1.4457929 43.6161991, 1.4457831 43.6162517, 1.4458114 43.6163007));361795514;;;footway;0;0;0
roads.13272;MULTILINESTRING ((1.4456858 43.6152577, 1.4456398 43.6152509));361795515;;;footway;0;0;0
roads.13273;MULTILINESTRING ((1.4459737 43.6168867, 1.4458468 43.6167271));361795516;;;footway;0;0;0
roads.13274;MULTILINESTRING ((1.445992 43.6153036, 1.4460521 43.6153127));361795517;;;footway;0;0;0
roads.13275;MULTILINESTRING ((1.44525 43.6164866, 1.4451695 43.6163866));361795518;;;footway;0;0;0
roads.13276;MULTILINESTRING ((1.4451122 43.6167496, 1.4452052 43.6167623));361795519;;;footway;0;0;0
roads.13277;MULTILINESTRING ((1.4454936 43.6162606, 1.4456396 43.6162768));361795520;;;footway;0;0;0
roads.13278;MULTILINESTRING ((1.445002 43.6167341, 1.4451122 43.6167496));361795521;;;footway;0;0;0
roads.13279;MULTILINESTRING ((1.4443574 43.616448, 1.4446759 43.6163072));361795522;;;service;0;0;0
roads.13280;MULTILINESTRING ((1.445632 43.6168671, 1.4456066 43.616833));361795523;;;footway;0;0;0
roads.13281;MULTILINESTRING ((1.4464891 43.6162793, 1.4464469 43.6164187));361795524;;;footway;0;0;0
roads.13282;MULTILINESTRING ((1.4455026 43.6159762, 1.4453362 43.6160464));361795525;;;footway;0;0;0
roads.13283;MULTILINESTRING ((1.4453185 43.6165694, 1.44525 43.6164866));361795526;;;footway;0;0;0
roads.13284;MULTILINESTRING ((1.446189 43.6161037, 1.4463294 43.6160373));361795527;;;footway;0;0;0
roads.13285;MULTILINESTRING ((1.4450657 43.6172818, 1.445475 43.6171052));361795528;;;service;0;0;0
roads.13286;MULTILINESTRING ((1.4455127 43.6170899, 1.445475 43.6171052));361795529;;;footway;0;0;0
roads.13287;MULTILINESTRING ((1.4460224 43.6163578, 1.4462123 43.6165661));361795530;;;footway;0;0;0
